Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Percentage of imports,Percentage of imports Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Normalized trade balance,Normalized trade balance Footnote
2012,2102,"Trade in services by category and by partner - BPM6",670,"Saint Vincent and the Grenadines",14,"Balance",53.412,,61.33867,,7.70798,,0.2347,
2012,2102,"Trade in services by category and by partner - BPM6",678,"Sao Tome and Principe",14,"Balance",-6.734,,-27.34952,,-2.66629,,-0.1584,
2012,2102,"Trade in services by category and by partner - BPM6",682,"Saudi Arabia",14,"Balance",-62357.1,,-84.94708,,-8.47272,,-0.7383,
2012,2102,"Trade in services by category and by partner - BPM6",686,"Senegal",14,"Balance",-107.551,,-8.09458,,-0.58466,,-0.0422,
2012,2102,"Trade in services by category and by partner - BPM6",688,"Serbia",14,"Balance",776.118,,17.92011,,1.64285,,0.0822,
2012,2102,"Trade in services by category and by partner - BPM6",690,"Seychelles",14,"Balance",287.164,,74.298,,27.10382,,0.2709,
2012,2102,"Trade in services by category and by partner - BPM6",694,"Sierra Leone",14,"Balance",-347.67,,-66.15871,,-9.14473,,-0.4943,
2012,2102,"Trade in services by category and by partner - BPM6",702,"Singapore",14,"Balance",-3463.217,,-2.60564,,-1.18762,,-0.0132,
2012,2102,"Trade in services by category and by partner - BPM6",703,"Slovakia",14,"Balance",539.162,,7.45765,,0.57105,,0.0359,
2012,2102,"Trade in services by category and by partner - BPM6",704,"Viet Nam",14,"Balance",-1402,,-12.72001,,-0.89976,,-0.0679,
2012,2102,"Trade in services by category and by partner - BPM6",705,"Slovenia",14,"Balance",1566.8,,31.01791,,3.36364,,0.1343,
2012,2102,"Trade in services by category and by partner - BPM6",710,"South Africa",14,"Balance",-1274.6,,-6.73878,,-0.3216,,-0.0349,
2012,2102,"Trade in services by category and by partner - BPM6",716,"Zimbabwe",14,"Balance",-1434.876,,-80.80476,,-8.38381,,-0.6779,
2012,2102,"Trade in services by category and by partner - BPM6",724,"Spain",14,"Balance",62606.638,"Estimated",101.50397,"Estimated",4.72567,"Estimated",0.3367,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",729,"Sudan",14,"Balance",-1049.99,,-49.79111,,-1.68574,,-0.3315,
2012,2102,"Trade in services by category and by partner - BPM6",740,"Suriname",14,"Balance",-446.688,,-72.25634,,-8.96982,,-0.5656,
2012,2102,"Trade in services by category and by partner - BPM6",748,"Eswatini",14,"Balance",-96.558,,-46.24602,,-1.97597,,-0.3008,
2012,2102,"Trade in services by category and by partner - BPM6",752,"Sweden",14,"Balance",6383.716,,10.9108,,1.15872,,0.0517,
2012,2102,"Trade in services by category and by partner - BPM6",757,"Switzerland, Liechtenstein",14,"Balance",23046.181,,26.74054,,3.41892,,0.1179,
2012,2102,"Trade in services by category and by partner - BPM6",762,"Tajikistan",14,"Balance",-92.883,,-15.99986,,-1.21686,,-0.087,
2012,2102,"Trade in services by category and by partner - BPM6",764,"Thailand",14,"Balance",849.973,,1.86106,,0.2138,,0.0092,
2012,2102,"Trade in services by category and by partner - BPM6",768,"Togo",14,"Balance",15.67,,3.54526,,0.40454,,0.0174,
2012,2102,"Trade in services by category and by partner - BPM6",776,"Tonga",14,"Balance",-18.371,,-22.40584,,-3.94518,,-0.1262,
2012,2102,"Trade in services by category and by partner - BPM6",780,"Trinidad and Tobago",14,"Balance",-1312.136,,-50.46494,,-5.09306,,-0.3375,
2012,2102,"Trade in services by category and by partner - BPM6",784,"United Arab Emirates",14,"Balance",-47188.564,,-74.60181,,-12.59737,,-0.5949,
2012,2102,"Trade in services by category and by partner - BPM6",788,"Tunisia",14,"Balance",1880.73,,58.84766,,4.17528,,0.2273,
2012,2102,"Trade in services by category and by partner - BPM6",792,"Turkey",14,"Balance",22544,,107.22983,,2.57946,,0.349,
2012,2102,"Trade in services by category and by partner - BPM6",798,"Tuvalu",14,"Balance",-23.065,,-83.69209,,-62.00151,,-0.7196,
2012,2102,"Trade in services by category and by partner - BPM6",800,"Uganda",14,"Balance",-361.222,,-14.52687,,-1.47765,,-0.0783,
2012,2102,"Trade in services by category and by partner - BPM6",804,"Ukraine",14,"Balance",7500,,51.4086,,4.26668,,0.2045,
2012,2102,"Trade in services by category and by partner - BPM6",807,"North Macedonia",14,"Balance",393.557,,40.4244,,4.03844,,0.1681,
2012,2102,"Trade in services by category and by partner - BPM6",818,"Egypt",14,"Balance",5316.4,,32.31776,,1.9225,,0.1391,
2012,2102,"Trade in services by category and by partner - BPM6",834,"Tanzania, United Republic of",14,"Balance",427.53,,18.12428,,1.05892,,0.0831,
2012,2102,"Trade in services by category and by partner - BPM6",842,"United States of America",14,"Balance",215213,,45.82803,,1.32044,,0.1864,
2012,2102,"Trade in services by category and by partner - BPM6",854,"Burkina Faso",14,"Balance",-798.275,,-65.48364,,-6.35482,,-0.4868,
2012,2102,"Trade in services by category and by partner - BPM6",858,"Uruguay",14,"Balance",1200.782,,31.20079,,2.34233,,0.135,
2012,2102,"Trade in services by category and by partner - BPM6",860,"Uzbekistan",14,"Balance",1400.452,"Estimated",148.57287,"Estimated",2.18809,"Estimated",0.4262,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",862,"Venezuela (Bolivarian Rep. of)",14,"Balance",-17268,,-88.88203,,-4.52888,,-0.7999,
2012,2102,"Trade in services by category and by partner - BPM6",882,"Samoa",14,"Balance",101.735,,113.97858,,13.46751,,0.363,
2012,2102,"Trade in services by category and by partner - BPM6",887,"Yemen",14,"Balance",-764.2,,-32.63929,,-2.38256,,-0.195,
2012,2102,"Trade in services by category and by partner - BPM6",894,"Zambia",14,"Balance",-343.844,,-25.77657,,-1.38378,,-0.148,
2012,2102,"Trade in services by category and by partner - BPM6",926,"United Kingdom",14,"Balance",134182.772,,65.39385,,4.96075,,0.2464,
2012,2106,"Total trade in goods and services - BPM6",0000,"World",14,"Balance",582834.111,,2.62204,,0.77754,,0.0129,
2012,2106,"Total trade in goods and services - BPM6",004,"Afghanistan",14,"Balance",-7430.023,,-76.13599,,-34.83225,,-0.6147,
2012,2106,"Total trade in goods and services - BPM6",008,"Albania",14,"Balance",-2306.085,,-39.40446,,-18.71856,,-0.2454,
2012,2106,"Total trade in goods and services - BPM6",012,"Algeria",14,"Balance",12805.639,,20.52768,,6.12537,,0.0931,
2012,2106,"Total trade in goods and services - BPM6",024,"Angola",14,"Balance",26025.099,,56.76364,,20.32371,,0.2211,
2012,2106,"Total trade in goods and services - BPM6",028,"Antigua and Barbuda",14,"Balance",-146.077,,-21.24368,,-12.17364,,-0.1188,
2012,2106,"Total trade in goods and services - BPM6",031,"Azerbaijan",14,"Balance",19212.007,,110.45783,,27.5718,,0.3558,
2012,2106,"Total trade in goods and services - BPM6",032,"Argentina",14,"Balance",10943.696,,13.12397,,1.8822,,0.0616,
2012,2106,"Total trade in goods and services - BPM6",036,"Australia",14,"Balance",-23762.3,,-6.97252,,-1.49382,,-0.0361,
2012,2106,"Total trade in goods and services - BPM6",040,"Austria",14,"Balance",9647.478,,4.62978,,2.35635,,0.0226,
2012,2106,"Total trade in goods and services - BPM6",044,"Bahamas",14,"Balance",-1247.728,,-25.34423,,-11.63871,,-0.1451,
2012,2106,"Total trade in goods and services - BPM6",048,"Bahrain",14,"Balance",5659.84,"Break",21.98064,"Break",18.40638,"Break",0.099,"Break"
2012,2106,"Total trade in goods and services - BPM6",050,"Bangladesh",14,"Balance",-10159.011,,-26.91203,,-7.88135,,-0.1555,
2012,2106,"Total trade in goods and services - BPM6",051,"Armenia",14,"Balance",-2217.543,,-43.84766,,-20.88215,,-0.2808,
2012,2106,"Total trade in goods and services - BPM6",052,"Barbados",14,"Balance",-494.559,,-21.05277,,-10.72774,,-0.1176,
2012,2106,"Total trade in goods and services - BPM6",056,"Belgium",14,"Balance",-3981.56,,-0.96863,,-0.80244,,-0.0049,
2012,2106,"Total trade in goods and services - BPM6",060,"Bermuda",14,"Balance",-399.081,,-22.18399,,-7.16762,,-0.1248,
2012,2106,"Total trade in goods and services - BPM6",064,"Bhutan",14,"Balance",-478.583,,-39.63033,,-26.24254,,-0.2471,
2012,2106,"Total trade in goods and services - BPM6",068,"Bolivia (Plurinational State of)",14,"Balance",2220.31,,22.38462,,8.19772,,0.1007,
2012,2106,"Total trade in goods and services - BPM6",070,"Bosnia and Herzegovina",14,"Balance",-4044.895,,-42.14225,,-23.48034,,-0.267,
2012,2106,"Total trade in goods and services - BPM6",072,"Botswana",14,"Balance",-2748.741,,-27.7432,,-19.06166,,-0.1611,
2012,2106,"Total trade in goods and services - BPM6",076,"Brazil",14,"Balance",-22748.428,,-7.48678,,-0.92277,,-0.0389,
2012,2106,"Total trade in goods and services - BPM6",084,"Belize",14,"Balance",9.271,,0.90448,,0.6088,,0.0045,
2012,2106,"Total trade in goods and services - BPM6",090,"Solomon Islands",14,"Balance",-134.867,,-21.15817,,-13.82002,,-0.1183,
2012,2106,"Total trade in goods and services - BPM6",096,"Brunei Darussalam",14,"Balance",6609.154,,97.83331,,34.69656,,0.3285,
2012,2106,"Total trade in goods and services - BPM6",100,"Bulgaria",14,"Balance",-1802.455,,-5.21604,,-3.33714,,-0.0268,
2012,2106,"Total trade in goods and services - BPM6",104,"Myanmar",14,"Balance",363.654,,4.0015,,0.59602,,0.0196,
2012,2106,"Total trade in goods and services - BPM6",108,"Burundi",14,"Balance",-701.168,,-75.77527,,-30.12664,,-0.61,
2012,2106,"Total trade in goods and services - BPM6",1100,"Developed economies",14,"Balance",-160948.07,,-1.29462,,-0.3568,,-0.0065,
2012,2106,"Total trade in goods and services - BPM6",112,"Belarus",14,"Balance",2863.2,,5.83431,,4.35893,,0.0283,
2012,2106,"Total trade in goods and services - BPM6",1120,"Developed economies: America",14,"Balance",-561340.903,,-16.67823,,-3.09472,,-0.091,
2012,2106,"Total trade in goods and services - BPM6",1130,"Developed economies: Asia",14,"Balance",-101335.1,,-9.15274,,-1.56856,,-0.048,
2012,2106,"Total trade in goods and services - BPM6",1140,"Developed economies: Europe",14,"Balance",524721.413,,6.93302,,2.83249,,0.0335,
2012,2106,"Total trade in goods and services - BPM6",1150,"Developed economies: Oceania",14,"Balance",-22993.48,,-5.88397,,-1.30135,,-0.0303,
2012,2106,"Total trade in goods and services - BPM6",116,"Cambodia",14,"Balance",-1861.682,,-17.33801,,-13.24621,,-0.0949,
2012,2106,"Total trade in goods and services - BPM6",120,"Cameroon",14,"Balance",-774.502,,-9.49216,,-2.66111,,-0.0498,
2012,2106,"Total trade in goods and services - BPM6",1200,"Developing economies",14,"Balance",581705.502,,6.45138,,2.13252,,0.0312,
2012,2106,"Total trade in goods and services - BPM6",1210,"Developing economies: Africa",14,"Balance",-22137.149,,-2.96923,,-0.92741,,-0.0151,
2012,2106,"Total trade in goods and services - BPM6",1220,"Developing economies: America",14,"Balance",-37232.523,,-2.8024,,-0.61341,,-0.0142,
2012,2106,"Total trade in goods and services - BPM6",1230,"Developing economies: Asia",14,"Balance",648948.011,,9.37737,,3.44539,,0.0448,
2012,2106,"Total trade in goods and services - BPM6",124,"Canada",14,"Balance",-34551.4,,-5.86024,,-1.88941,,-0.0302,
2012,2106,"Total trade in goods and services - BPM6",1250,"Developing economies: Oceania",14,"Balance",-7872.836,,-35.3907,,-14.60268,,-0.215,
2012,2106,"Total trade in goods and services - BPM6",1300,"Transition economies",14,"Balance",162076.679,,20.7947,,5.45852,,0.0942,
2012,2106,"Total trade in goods and services - BPM6",132,"Cabo Verde",14,"Balance",-426.948,,-35.63382,,-24.37072,,-0.2168,
2012,2106,"Total trade in goods and services - BPM6",136,"Cayman Islands",14,"Balance",-86.279,,-4.347,,-1.96445,,-0.0222,
2012,2106,"Total trade in goods and services - BPM6",140,"Central African Republic",14,"Balance",-250.134,,-46.31846,,-11.1829,,-0.3014,
2012,2106,"Total trade in goods and services - BPM6",144,"Sri Lanka",14,"Balance",-9918.165,"Estimated",-42.24588,"Estimated",-14.49295,"Estimated",-0.2678,"Estimated"
2012,2106,"Total trade in goods and services - BPM6",148,"Chad",14,"Balance",-633.296,,-13.05969,,-4.52231,,-0.0699,
2012,2106,"Total trade in goods and services - BPM6",152,"Chile",14,"Balance",66.06,,0.07318,,0.02473,,0.0004,
2012,2106,"Total trade in goods and services - BPM6",156,"China",14,"Balance",231845,,11.9308,,2.7173,,0.0563,
2012,2106,"Total trade in goods and services - BPM6",158,"China, Taiwan Province of",14,"Balance",30916,,7.84947,,6.23798,,0.0378,
2012,2106,"Total trade in goods and services - BPM6",170,"Colombia",14,"Balance",-1186.63,,-1.71383,,-0.32021,,-0.0086,
2012,2106,"Total trade in goods and services - BPM6",174,"Comoros",14,"Balance",-232.098,,-72.16101,,-22.84654,,-0.5645,
2012,2106,"Total trade in goods and services - BPM6",178,"Congo",14,"Balance",3312.238,,47.55714,,18.71963,,0.1921,
2012,2106,"Total trade in goods and services - BPM6",180,"Congo, Dem. Rep. of the",14,"Balance",-2080.683,,-18.90015,,-7.09979,,-0.1044,
2012,2106,"Total trade in goods and services - BPM6",184,"Cook Islands",14,"Balance",-17.3,,-10.20053,,-5.77866,,-0.0537,
2012,2106,"Total trade in goods and services - BPM6",188,"Costa Rica",14,"Balance",-1363.67,,-8.26724,,-2.93432,,-0.0431,
2012,2106,"Total trade in goods and services - BPM6",191,"Croatia",14,"Balance",-1260.044,,-5.42017,,-2.23038,,-0.0279,
2012,2106,"Total trade in goods and services - BPM6",192,"Cuba",14,"Balance",3771.3,,25.33131,,5.15621,,0.1124,
2012,2106,"Total trade in goods and services - BPM6",196,"Cyprus",14,"Balance",-476.657,,-3.33513,,-1.90825,,-0.017,
2012,2106,"Total trade in goods and services - BPM6",203,"Czechia",14,"Balance",10289.378,,6.95265,,4.96169,,0.0336,
2012,2106,"Total trade in goods and services - BPM6",204,"Benin",14,"Balance",-730.719,,-28.24471,,-9.00224,,-0.1644,
2012,2106,"Total trade in goods and services - BPM6",208,"Denmark",14,"Balance",19691.853,,12.38423,,6.01923,,0.0583,
2012,2106,"Total trade in goods and services - BPM6",2101,"Developed economies: Asia and Oceania",14,"Balance",-124328.58,,-8.29999,,-1.51117,,-0.0433,
2012,2106,"Total trade in goods and services - BPM6",2102,"Developing economies: Asia and Oceania",14,"Balance",641075.174,,9.23393,,3.4024,,0.0441,
2012,2106,"Total trade in goods and services - BPM6",2116,"Sub-Saharan Africa excluding South Africa",14,"Balance",-13573.463,,-3.62273,,-1.13286,,-0.0184,
2012,2106,"Total trade in goods and services - BPM6",2117,"Africa excluding South Africa",14,"Balance",-16381.349,,-2.63371,,-0.82288,,-0.0133,
2012,2106,"Total trade in goods and services - BPM6",212,"Dominica",14,"Balance",-90.659,,-36.12986,,-18.67881,,-0.2205,
2012,2106,"Total trade in goods and services - BPM6",214,"Dominican Republic",14,"Balance",-5713.7,"Estimated",-27.71045,"Estimated",-9.41956,"Estimated",-0.1608,"Estimated"
2012,2106,"Total trade in goods and services - BPM6",2160,"Developing economies excluding China",14,"Balance",349860.502,,4.94607,,1.86722,,0.0241,
2012,2106,"Total trade in goods and services - BPM6",2161,"Developing economies excluding LDCs",14,"Balance",643749.387,,7.37163,,2.43254,,0.0355,
2012,2106,"Total trade in goods and services - BPM6",218,"Ecuador",14,"Balance",-1344.388,,-4.85036,,-1.52902,,-0.0249,
2012,2106,"Total trade in goods and services - BPM6",2200,"M49 developing regions",14,"Balance",629215.888,,6.87754,,2.27156,,0.0332,
2012,2106,"Total trade in goods and services - BPM6",2205,"M49 developed regions",14,"Balance",-46381.777,,-0.35462,,-0.09623,,-0.0018,
2012,2106,"Total trade in goods and services - BPM6",2210,"LDCs (Least developed countries)",14,"Balance",-62043.885,,-21.84978,,-7.55493,,-0.1226,
2012,2106,"Total trade in goods and services - BPM6",2211,"LDCs: Africa and Haiti",14,"Balance",-29820.397,,-15.88591,,-5.69085,,-0.0863,
2012,2106,"Total trade in goods and services - BPM6",2213,"LDCs: Asia",14,"Balance",-29974.139,,-32.28048,,-10.43249,,-0.1925,
2012,2106,"Total trade in goods and services - BPM6",2216,"LDCs: Islands",14,"Balance",-2249.349,,-66.44731,,-22.68625,,-0.4975,
2012,2106,"Total trade in goods and services - BPM6",222,"El Salvador",14,"Balance",-4385.822,,-41.78646,,-20.50776,,-0.2641,
2012,2106,"Total trade in goods and services - BPM6",2220,"LLDCs (Landlocked developing countries)",14,"Balance",837.323,,0.31229,,0.11161,,0.0016,
2012,2106,"Total trade in goods and services - BPM6",2221,"LDCs: Africa",14,"Balance",-26952.886,,-14.68656,,-5.22152,,-0.0793,
2012,2106,"Total trade in goods and services - BPM6",2222,"LDCs: Islands and Haiti",14,"Balance",-5116.859,,-67.50018,,-28.85567,,-0.5094,
2012,2106,"Total trade in goods and services - BPM6",2230,"SIDS (Small island developing States) (UNCTAD)",14,"Balance",-5047.52,,-10.24314,,-5.33349,,-0.054,
2012,2106,"Total trade in goods and services - BPM6",2231,"SIDS: Atlantic and Indian Ocean",14,"Balance",-2103.691,,-16.46951,,-11.2891,,-0.0897,
2012,2106,"Total trade in goods and services - BPM6",2232,"SIDS: Caribbean",14,"Balance",-170.714,,-0.57372,,-0.2784,,-0.0029,
2012,2106,"Total trade in goods and services - BPM6",2233,"SIDS: Pacific",14,"Balance",-2773.115,,-41.09268,,-18.88488,,-0.2586,
2012,2106,"Total trade in goods and services - BPM6",2250,"SIDS (Small island developing States) (UN-OHRLLS)",14,"Balance",58620.226,,8.89728,,9.58217,,0.0426,
